time,wx (rad/s)
"29,866","0,24"
"29,875","0,24"
"29,876","0,24"
"29,877","0,23"
"29,877","0,23"
"29,878","0,23"
"29,882","0,22"
"29,884","0,22"
"29,885","0,22"
"29,888","0,21"
"29,891","0,21"
"29,895","0,2"
"29,897","0,2"
"29,897","0,19"
"29,9","0,19"
"29,903","0,19"
"29,907","0,18"
"29,909","0,18"
"29,91","0,17"
"29,915","0,17"
"29,916","0,17"
"29,92","0,17"
"29,921","0,16"
"29,922","0,16"
"29,927","0,15"
"29,929","0,15"
"29,932","0,14"
"29,933","0,14"
"29,943","0,14"
"29,944","0,13"
"29,944","0,13"
"29,948","0,13"
"29,949","0,13"
"29,949","0,11"
"29,951","0,11"
"29,955","0,11"
"29,956","0,11"
"29,959","0,1"
"29,962","0,1"
"29,965","0,09"
"29,968","0,09"
"29,968","0,09"
"29,972","0,08"
"29,974","0,08"
"29,979","0,07"
"29,982","0,07"
"29,982","0,06"
"29,984","0,06"
"29,987","0,06"
"29,99","0,05"
"29,99","0,05"
"29,994","0,05"
"29,999","0,04"
30,"0,04"
30,"0,04"
"30,004","0,03"
"30,006","0,02"
"30,01","0,02"
"30,013","0,02"
"30,013","0,01"
"30,016","0,01"
"30,019",0
"30,022",0
"30,025",0
"30,025","-0,01"
"30,03","-0,01"
"30,034","-0,01"
"30,038","-0,02"
"30,038","-0,03"
"30,039","-0,03"
"30,043","-0,03"
"30,046","-0,04"
"30,047","-0,04"
"30,049","-0,04"
"30,053","-0,05"
"30,058","-0,06"
"30,059","-0,06"
"30,059","-0,06"
"30,062","-0,06"
"30,066","-0,07"
"30,066","-0,07"
"30,068","-0,08"
"30,079","-0,08"
"30,08","-0,09"
"30,081","-0,09"
"30,082","-0,09"
"30,083","-0,1"
"30,087","-0,1"
"30,091","-0,11"
"30,092","-0,11"
"30,092","-0,12"
"30,1","-0,12"
"30,103","-0,13"
"30,103","-0,13"
"30,104","-0,13"
"30,108","-0,14"
"30,109","-0,14"
"30,109","-0,14"
"30,113","-0,15"
"30,117","-0,16"
"30,118","-0,16"
"30,119","-0,16"
"30,122","-0,16"
"30,125","-0,17"
"30,129","-0,17"
"30,129","-0,18"
"30,132","-0,19"
"30,135","-0,19"
"30,139","-0,19"
"30,14","-0,19"
"30,141","-0,2"
"30,145","-0,2"
"30,149","-0,21"
"30,15","-0,21"
"30,15","-0,21"
"30,155","-0,22"
"30,158","-0,22"
"30,161","-0,22"
"30,162","-0,23"
"30,164","-0,23"
"30,168","-0,24"
"30,172","-0,24"
"30,175","-0,24"
"30,175","-0,24"
"30,179","-0,25"
"30,182","-0,25"
"30,183","-0,25"
"30,183","-0,26"
"30,189","-0,26"
"30,189","-0,26"
"30,19","-0,27"
"30,193","-0,27"
"30,198","-0,27"
"30,2","-0,28"
"30,2","-0,28"
"30,209","-0,28"
"30,209","-0,28"
"30,21","-0,29"
"30,212","-0,29"
"30,213","-0,29"
"30,216","-0,29"
"30,218","-0,3"
"30,224","-0,3"
"30,227","-0,3"
"30,227","-0,31"
"30,23","-0,31"
"30,232","-0,31"
"30,236","-0,32"
"30,238","-0,32"
"30,238","-0,32"
"30,241","-0,32"
"30,244","-0,32"
"30,249","-0,33"
"30,25","-0,33"
"30,25","-0,33"
"30,254","-0,34"
"30,258","-0,34"
"30,26","-0,34"
"30,261","-0,35"
"30,265","-0,34"
"30,266","-0,35"
"30,27","-0,35"
"30,273","-0,36"
"30,273","-0,36"
"30,276","-0,36"
"30,28","-0,36"
"30,283","-0,37"
"30,285","-0,37"
"30,286","-0,37"
"30,29","-0,37"
"30,293","-0,38"
"30,298","-0,38"
"30,298","-0,38"
"30,301","-0,39"
"30,303","-0,38"
"30,309","-0,39"
"30,311","-0,39"
"30,312","-0,39"
"30,314","-0,39"
"30,317","-0,4"
"30,318","-0,4"
"30,319","-0,4"
"30,324","-0,4"
"30,326","-0,41"
"30,327","-0,41"
"30,33","-0,41"
"30,333","-0,41"
"30,336","-0,41"
"30,337","-0,42"
"30,345","-0,42"
"30,346","-0,42"
"30,346","-0,43"
"30,347","-0,42"
"30,348","-0,43"
"30,351","-0,42"
"30,359","-0,43"
"30,36","-0,43"
"30,361","-0,43"
"30,368","-0,43"
"30,368","-0,43"
"30,368","-0,44"
"30,371","-0,44"
"30,373","-0,44"
"30,373","-0,44"
"30,378","-0,44"
"30,38","-0,44"
"30,38","-0,45"
"30,383","-0,45"
"30,387","-0,45"
"30,39","-0,45"
"30,393","-0,45"
"30,393","-0,45"
"30,397","-0,45"
"30,398","-0,45"
"30,405","-0,45"
"30,406","-0,45"
"30,407","-0,46"
"30,409","-0,46"
"30,411","-0,46"
"30,416","-0,46"
"30,418","-0,46"
"30,419","-0,46"
"30,422","-0,46"
"30,424","-0,46"
"30,427","-0,46"
"30,43","-0,47"
"30,431","-0,46"
"30,435","-0,46"
"30,439","-0,47"
"30,442","-0,46"
"30,443","-0,46"
"30,444","-0,47"
"30,45","-0,46"
"30,451","-0,47"
"30,452","-0,47"
"30,457","-0,47"
"30,46","-0,47"
"30,462","-0,46"
"30,463","-0,47"
"30,465","-0,46"
"30,47","-0,47"
"30,471","-0,47"
"30,472","-0,46"
"30,481","-0,47"
"30,482","-0,47"
"30,483","-0,46"
"30,484","-0,46"
"30,5","-0,47"
"30,503","-0,46"
"30,504","-0,46"
"30,505","-0,46"
"30,505","-0,46"
"30,506","-0,47"
"30,507","-0,46"
"30,507","-0,46"
"30,508","-0,46"
"30,511","-0,46"
"30,512","-0,45"
"30,513","-0,46"
"30,513","-0,46"
"30,518","-0,45"
"30,519","-0,45"
"30,523","-0,45"
"30,526","-0,45"
"30,526","-0,45"
"30,529","-0,45"
"30,532","-0,45"
"30,539","-0,45"
"30,54","-0,44"
"30,541","-0,44"
"30,542","-0,44"
"30,546","-0,44"
"30,548","-0,44"
"30,549","-0,44"
"30,553","-0,44"
"30,556","-0,44"
"30,558","-0,43"
"30,559","-0,44"
"30,561","-0,44"
"30,566","-0,43"
"30,568","-0,43"
"30,568","-0,43"
"30,571","-0,43"
"30,576","-0,43"
"30,579","-0,43"
"30,582","-0,43"
"30,582","-0,42"
"30,585","-0,42"
"30,588","-0,42"
"30,591","-0,42"
"30,591","-0,42"
"30,595","-0,42"
"30,599","-0,42"
"30,602","-0,41"
"30,602","-0,41"
"30,608","-0,41"
"30,609","-0,41"
"30,611","-0,4"
"30,616","-0,4"
"30,617","-0,4"
"30,618","-0,4"
"30,626","-0,4"
"30,627","-0,4"
"30,628","-0,4"
"30,628","-0,39"
"30,633","-0,39"
"30,634","-0,39"
"30,634","-0,39"
"30,638","-0,39"
"30,641","-0,38"
"30,644","-0,38"
"30,644","-0,38"
"30,648","-0,37"
"30,651","-0,37"
"30,656","-0,37"
"30,657","-0,37"
"30,658","-0,37"
"30,662","-0,36"
"30,673","-0,36"
"30,674","-0,36"
"30,674","-0,35"
"30,675","-0,35"
"30,675","-0,35"
"30,676","-0,35"
"30,676","-0,34"
"30,679","-0,34"
"30,683","-0,34"
"30,685","-0,34"
"30,685","-0,33"
"30,689","-0,33"
"30,692","-0,33"
"30,697","-0,32"
"30,698","-0,32"
"30,698","-0,32"
"30,702","-0,31"
"30,708","-0,31"
"30,712","-0,31"
"30,712","-0,31"
"30,712","-0,3"
"30,716","-0,3"
"30,721","-0,3"
"30,721","-0,29"
"30,722","-0,29"
"30,724","-0,29"
"30,729","-0,28"
"30,733","-0,28"
"30,733","-0,27"
"30,737","-0,27"
"30,74","-0,26"
"30,741","-0,26"
"30,742","-0,26"
"30,745","-0,26"
"30,749","-0,25"
"30,751","-0,25"
"30,751","-0,25"
"30,754","-0,24"
"30,758","-0,24"
"30,761","-0,24"
"30,761","-0,23"
"30,764","-0,23"
"30,767","-0,23"
"30,77","-0,22"
"30,773","-0,22"
"30,773","-0,22"
"30,778","-0,21"
"30,779","-0,21"
"30,783","-0,2"
"30,785","-0,2"
"30,785","-0,2"
"30,788","-0,2"
"30,792","-0,19"
"30,797","-0,19"
"30,801","-0,19"
"30,803","-0,18"
"30,803","-0,17"
"30,812","-0,17"
"30,813","-0,17"
"30,814","-0,17"
"30,814","-0,16"
"30,817","-0,16"
"30,831","-0,15"
"30,833","-0,15"
"30,833","-0,14"
"30,834","-0,14"
"30,834","-0,14"
"30,835","-0,14"
"30,835","-0,13"
"30,836","-0,13"
"30,843","-0,12"
"30,844","-0,12"
"30,845","-0,11"
"30,845","-0,11"
"30,85","-0,11"
"30,851","-0,11"
"30,852","-0,1"
"30,856","-0,1"
"30,857","-0,09"
"30,858","-0,09"
"30,863","-0,08"
"30,865","-0,08"
"30,872","-0,08"
"30,874","-0,07"
"30,875","-0,07"
"30,875","-0,06"
"30,879","-0,06"
"30,882","-0,06"
"30,883","-0,05"
"30,885","-0,05"
"30,889","-0,05"
"30,893","-0,04"
"30,894","-0,04"
"30,895","-0,03"
"30,899","-0,03"
"30,901","-0,03"
"30,902","-0,02"
"30,905","-0,02"
"30,91","-0,01"
"30,912","-0,01"
"30,915","-0,01"
"30,915","-0,01"
"30,918",0
"30,92","0,01"
"30,923","0,01"
"30,926","0,02"
"30,927","0,02"
"30,931","0,02"
"30,934","0,03"
"30,944","0,03"
"30,946","0,04"
"30,946","0,04"
"30,947","0,04"
"30,951","0,05"
"30,952","0,05"
"30,952","0,06"
"30,962","0,06"
"30,964","0,06"
"30,964","0,07"
"30,965","0,08"
"30,965","0,08"
"30,967","0,08"
"30,967","0,09"
"30,975","0,09"
"30,977","0,09"
"30,978","0,1"
"30,978","0,1"
"30,985","0,11"
"30,986","0,11"
"30,987","0,11"
"30,988","0,12"
"30,992","0,12"
"30,993","0,13"
"30,997","0,13"
"30,997","0,13"
31,"0,14"
"31,002","0,14"
"31,006","0,15"
"31,009","0,15"
"31,009","0,15"
"31,014","0,16"
"31,019","0,16"
"31,02","0,16"
"31,02","0,17"
"31,022","0,17"
"31,028","0,17"
"31,03","0,18"
"31,03","0,18"
"31,031","0,18"
"31,038","0,19"
"31,039","0,19"
"31,039","0,2"
"31,043","0,2"
"31,048","0,2"
"31,049","0,21"
"31,049","0,21"
"31,064","0,21"
"31,065","0,22"
"31,065","0,22"
"31,065","0,22"
"31,065","0,22"
"31,067","0,23"
"31,068","0,24"
"31,068","0,24"
"31,078","0,24"
"31,079","0,24"
"31,08","0,25"
"31,081","0,25"
"31,083","0,25"
"31,095","0,26"
"31,096","0,26"
"31,096","0,26"
"31,096","0,27"
"31,098","0,27"
"31,1","0,27"
"31,1","0,28"
"31,102","0,28"
"31,131","0,28"
"31,132","0,28"
"31,133","0,29"
"31,133","0,29"
"31,134","0,29"
"31,134","0,3"
"31,135","0,3"
"31,136","0,3"
"31,136","0,31"
"31,137","0,31"
"31,138","0,31"
"31,139","0,31"
"31,141","0,31"
"31,142","0,32"
"31,142","0,32"
"31,142","0,32"
"31,145","0,33"
"31,148","0,33"
"31,151","0,33"
"31,155","0,33"
"31,157","0,34"
"31,157","0,34"
"31,159","0,35"
"31,164","0,35"
"31,167","0,35"
"31,168","0,35"
"31,17","0,36"
"31,173","0,36"
"31,177","0,36"
"31,178","0,36"
"31,178","0,36"
"31,183","0,36"
"31,188","0,37"
"31,19","0,37"
"31,191","0,37"
"31,192","0,37"
"31,196","0,38"
"31,2","0,38"
"31,202","0,39"
"31,203","0,39"
"31,206","0,39"
"31,208","0,39"
"31,212","0,39"
"31,213","0,39"
"31,216","0,4"
"31,222","0,4"
"31,223","0,4"
"31,224","0,4"
"31,225","0,4"
"31,229","0,41"
"31,234","0,41"
"31,235","0,41"
"31,236","0,41"
"31,237","0,41"
"31,247","0,42"
"31,248","0,42"
"31,248","0,42"
"31,249","0,42"
"31,264","0,42"
"31,265","0,42"
"31,265","0,42"
"31,265","0,42"
"31,265","0,43"
"31,269","0,43"
"31,269","0,43"
"31,27","0,42"
"31,271","0,43"
"31,274","0,43"
"31,276","0,43"
"31,276","0,43"
"31,279","0,44"
"31,282","0,44"
"31,287","0,44"
"31,289","0,44"
"31,289","0,44"
"31,291","0,44"
"31,294","0,44"
"31,298","0,44"
"31,301","0,44"
"31,302","0,44"
"31,306","0,44"
"31,307","0,45"
"31,311","0,45"
"31,314","0,44"
"31,314","0,44"
"31,317","0,45"
"31,32","0,44"
"31,322","0,45"
"31,325","0,45"
"31,328","0,44"
"31,331","0,45"
"31,331","0,45"
"31,334","0,45"
"31,338","0,45"
"31,341","0,45"
"31,341","0,45"
"31,345","0,45"
"31,347","0,45"
"31,35","0,45"
"31,362","0,45"
"31,363","0,45"
"31,364","0,45"
"31,364","0,45"
"31,365","0,45"
"31,384","0,45"
"31,386","0,45"
"31,387","0,45"
"31,389","0,45"
"31,39","0,45"
"31,392","0,45"
"31,393","0,45"
"31,393","0,45"
"31,394","0,45"
"31,394","0,45"
"31,395","0,45"
"31,395","0,44"
"31,396","0,45"
"31,399","0,45"
"31,4","0,45"
"31,405","0,45"
"31,407","0,45"
"31,409","0,44"
"31,412","0,44"
"31,413","0,44"
"31,415","0,44"
"31,418","0,44"
"31,422","0,44"
"31,423","0,44"
"31,424","0,44"
"31,427","0,44"
"31,432","0,44"
"31,434","0,44"
"31,435","0,44"
"31,439","0,44"
"31,442","0,44"
"31,444","0,44"
"31,446","0,43"
"31,446","0,43"
"31,451","0,43"
"31,452","0,43"
"31,457","0,43"
"31,459","0,43"
"31,46","0,43"
"31,462","0,43"
"31,466","0,42"
"31,473","0,42"
"31,475","0,42"
"31,476","0,42"
"31,478","0,42"
"31,48","0,42"
"31,48","0,41"
"31,484","0,41"
"31,489","0,41"
"31,49","0,41"
"31,491","0,41"
"31,492","0,4"
"31,498","0,4"
"31,5","0,4"
"31,502","0,4"
"31,503","0,39"
"31,509","0,39"
"31,51","0,39"
"31,511","0,39"
"31,512","0,39"
"31,518","0,38"
"31,519","0,38"
"31,52","0,38"
"31,53","0,38"
"31,532","0,38"
"31,533","0,37"
"31,534","0,37"
"31,534","0,37"
"31,538","0,37"
"31,539","0,37"
"31,54","0,36"
"31,544","0,36"
"31,548","0,36"
"31,55","0,36"
"31,55","0,35"
"31,555","0,35"
"31,559","0,35"
"31,56","0,35"
"31,56","0,34"
"31,562","0,34"
"31,564","0,34"
"31,57","0,34"
"31,571","0,33"
"31,573","0,33"
"31,575","0,33"
"31,579","0,32"
"31,581","0,32"
"31,582","0,32"
"31,588","0,32"
"31,59","0,31"
"31,591","0,31"
"31,595","0,31"
"31,595","0,3"
"31,599","0,3"
"31,602","0,3"
"31,606","0,29"
"31,607","0,29"
"31,608","0,29"
"31,611","0,29"
"31,615","0,28"
"31,616","0,28"
"31,618","0,28"
"31,624","0,28"
"31,626","0,27"
"31,627","0,27"
"31,628","0,27"
"31,632","0,26"
"31,635","0,26"
"31,636","0,25"
"31,638","0,25"
"31,641","0,25"
"31,645","0,25"
"31,648","0,24"
"31,649","0,24"
"31,65","0,24"
"31,66","0,24"
"31,662","0,23"
"31,662","0,23"
"31,663","0,23"
"31,667","0,22"
"31,668","0,22"
"31,668","0,22"
"31,674","0,21"
"31,676","0,21"
"31,676","0,21"
"31,68","0,2"
"31,681","0,2"
"31,683","0,19"
"31,685","0,19"
"31,689","0,19"
"31,692","0,19"
"31,692","0,18"
"31,696","0,18"
"31,7","0,17"
"31,703","0,17"
"31,704","0,17"
"31,705","0,16"
"31,709","0,16"
"31,712","0,16"
"31,714","0,15"
"31,715","0,15"
"31,717","0,14"
"31,72","0,14"
"31,725","0,14"
"31,728","0,13"
"31,728","0,13"
"31,73","0,12"
"31,736","0,12"
"31,739","0,12"
"31,739","0,11"
"31,741","0,11"
"31,747","0,11"
"31,747","0,1"
"31,747","0,1"
"31,752","0,09"
"31,758","0,09"
"31,759","0,08"
"31,759","0,08"
"31,761","0,08"
"31,764","0,07"
"31,767","0,07"
"31,772","0,07"
"31,773","0,06"
"31,774","0,05"
"31,777","0,05"
"31,779","0,05"
"31,779","0,04"
"31,784","0,04"
"31,789","0,03"
"31,79","0,03"
"31,79","0,02"
"31,793","0,02"
"31,798","0,02"
"31,801","0,01"
"31,801","0,01"
"31,805","0,01"
"31,807",0
"31,809",0
"31,81","-0,01"
"31,814","-0,01"
"31,819","-0,01"
"31,822","-0,02"
"31,823","-0,02"
"31,823","-0,02"
"31,827","-0,03"
"31,831","-0,04"
"31,831","-0,04"
"31,835","-0,04"
"31,838","-0,04"
"31,84","-0,05"
"31,84","-0,05"
"31,843","-0,05"
"31,849","-0,06"
"31,851","-0,07"
"31,851","-0,07"
"31,855","-0,07"
"31,857","-0,08"
"31,86","-0,08"
"31,86","-0,08"
"31,864","-0,09"
"31,869","-0,09"
"31,87","-0,1"
"31,87","-0,1"
"31,874","-0,11"
"31,877","-0,11"
"31,879","-0,11"
"31,88","-0,11"
"31,883","-0,12"
"31,895","-0,12"
"31,896","-0,12"
"31,896","-0,13"
"31,896","-0,13"
"31,897","-0,13"
"31,9","-0,14"
"31,901","-0,14"
"31,911","-0,14"
"31,913","-0,15"
"31,913","-0,15"
"31,913","-0,15"
"31,914","-0,16"
"31,918","-0,16"
"31,919","-0,17"
"31,919","-0,17"
"31,922","-0,17"
"31,924","-0,18"
"31,93","-0,18"
"31,932","-0,19"
"31,932","-0,19"
"31,936","-0,19"
"31,94","-0,19"
"31,943","-0,2"
"31,943","-0,2"
"31,944","-0,21"
"31,949","-0,21"
"31,953","-0,22"
"31,953","-0,22"
"31,957","-0,22"
"31,959","-0,22"
"31,962","-0,23"
"31,963","-0,23"
"31,967","-0,23"
"31,971","-0,23"
"31,973","-0,24"
"31,975","-0,24"
"31,975","-0,25"
"31,98","-0,25"
"31,984","-0,25"
"31,985","-0,26"
"31,99","-0,26"
"31,991","-0,27"
"31,993","-0,27"
"31,993","-0,27"
"31,996","-0,27"
"32,001","-0,27"
"32,007","-0,28"
"32,007","-0,28"
"32,008","-0,29"
"32,01","-0,29"
"32,012","-0,29"
"32,013","-0,29"
"32,018","-0,3"
"32,02","-0,3"
"32,024","-0,3"
"32,024","-0,3"
"32,025","-0,31"
"32,03","-0,31"
"32,033","-0,31"
"32,033","-0,31"
"32,036","-0,32"
"32,04","-0,32"
"32,044","-0,32"
"32,045","-0,32"
"32,047","-0,33"
"32,052","-0,33"
"32,052","-0,33"
"32,052","-0,33"
"32,056","-0,34"
"32,061","-0,34"
"32,064","-0,34"
"32,064","-0,34"
"32,066","-0,35"
"32,072","-0,35"
"32,072","-0,35"
"32,073","-0,35"
"32,076","-0,35"
"32,08","-0,36"
"32,084","-0,36"
"32,085","-0,36"
"32,086","-0,37"
"32,092","-0,37"
"32,093","-0,37"
"32,093","-0,37"
"32,096","-0,37"
"32,102","-0,38"
"32,112","-0,38"
"32,114","-0,38"
"32,114","-0,38"
"32,115","-0,38"
"32,116","-0,38"
"32,116","-0,38"
"32,117","-0,39"
"32,123","-0,39"
"32,124","-0,39"
"32,126","-0,39"
"32,127","-0,39"
"32,129","-0,39"
"32,133","-0,4"
"32,135","-0,4"
"32,136","-0,4"
"32,14","-0,4"
"32,143","-0,4"
"32,146","-0,41"
"32,147","-0,41"
"32,149","-0,41"
"32,152","-0,41"
"32,158","-0,41"
"32,16","-0,41"
"32,16","-0,42"
"32,162","-0,42"
"32,165","-0,42"
"32,165","-0,42"
"32,17","-0,42"
"32,171","-0,42"
"32,175","-0,42"
"32,178","-0,42"
"32,179","-0,42"
"32,181","-0,43"
"32,185","-0,43"
"32,19","-0,43"
"32,192","-0,43"
"32,192","-0,43"
"32,195","-0,43"
"32,198","-0,43"
"32,199","-0,43"
"32,201","-0,43"
"32,205","-0,43"
"32,21","-0,43"
"32,211","-0,43"
"32,211","-0,44"
"32,215","-0,44"
"32,219","-0,44"
"32,22","-0,44"
"32,22","-0,44"
"32,223","-0,44"
"32,229","-0,44"
"32,23","-0,44"
"32,231","-0,44"
"32,233","-0,44"
"32,238","-0,44"
"32,24","-0,44"
"32,241","-0,44"
"32,243","-0,44"
"32,249","-0,44"
"32,25","-0,44"
"32,25","-0,44"
"32,263","-0,44"
"32,265","-0,44"
"32,265","-0,44"
"32,266","-0,44"
"32,266","-0,44"
"32,273","-0,44"
"32,274","-0,44"
"32,274","-0,44"
"32,274","-0,44"
"32,283","-0,44"
"32,284","-0,44"
"32,284","-0,44"
"32,284","-0,44"
"32,29","-0,44"
"32,291","-0,44"
"32,291","-0,44"
"32,294","-0,43"
"32,299","-0,43"
"32,302","-0,43"
"32,302","-0,43"
"32,304","-0,43"
"32,308","-0,43"
"32,31","-0,43"
"32,31","-0,43"
"32,313","-0,43"
"32,316","-0,43"
"32,32","-0,42"
"32,322","-0,43"
"32,323","-0,42"
"32,326","-0,42"
"32,328","-0,42"
"32,333","-0,42"
"32,334","-0,42"
"32,334","-0,42"
"32,339","-0,42"
"32,343","-0,42"
"32,346","-0,41"
"32,346","-0,41"
"32,35","-0,41"
"32,352","-0,42"
"32,355","-0,41"
"32,355","-0,4"
"32,359","-0,4"
"32,363","-0,41"
"32,365","-0,4"
"32,366","-0,4"
"32,37","-0,4"
"32,373","-0,4"
"32,376","-0,4"
"32,376","-0,4"
"32,379","-0,4"
"32,384","-0,39"
"32,385","-0,39"
"32,385","-0,39"
"32,39","-0,39"
"32,394","-0,39"
"32,395","-0,39"
"32,395","-0,38"
"32,399","-0,38"
"32,401","-0,38"
"32,404","-0,38"
"32,407","-0,38"
"32,407","-0,38"
"32,411","-0,37"
"32,415","-0,37"
"32,418","-0,37"
"32,42","-0,37"
"32,421","-0,37"
"32,424","-0,36"
"32,426","-0,36"
"32,432","-0,36"
"32,433","-0,36"
"32,433","-0,36"
"32,436","-0,36"
"32,44","-0,35"
"32,443","-0,35"
"32,444","-0,35"
"32,447","-0,34"
"32,45","-0,34"
"32,452","-0,34"
"32,453","-0,34"
"32,455","-0,34"
"32,46","-0,33"
"32,463","-0,33"
"32,464","-0,33"
"32,466","-0,33"
"32,471","-0,32"
"32,472","-0,32"
"32,473","-0,32"
"32,477","-0,32"
"32,482","-0,31"
"32,484","-0,31"
"32,485","-0,31"
"32,486","-0,3"
"32,491","-0,3"
"32,492","-0,3"
"32,492","-0,29"
"32,496","-0,29"
"32,503","-0,29"
"32,504","-0,29"
"32,505","-0,28"
"32,506","-0,28"
"32,519","-0,27"
"32,522","-0,27"
"32,523","-0,27"
"32,523","-0,26"
"32,524","-0,26"
"32,524","-0,26"
"32,525","-0,26"
"32,526","-0,25"
"32,53","-0,25"
"32,533","-0,24"
"32,536","-0,24"
"32,536","-0,24"
"32,539","-0,24"
"32,541","-0,23"
"32,546","-0,23"
"32,547","-0,23"
"32,547","-0,22"
"32,551","-0,22"
"32,554","-0,22"
"32,558","-0,21"
"32,56","-0,21"
"32,56","-0,21"
"32,563","-0,2"
"32,566","-0,2"
"32,57","-0,19"
"32,572","-0,19"
"32,572","-0,19"
"32,576","-0,18"
"32,58","-0,18"
"32,583","-0,18"
"32,584","-0,17"
"32,589","-0,17"
"32,59","-0,17"
"32,592","-0,16"
"32,596","-0,16"
"32,597","-0,16"
"32,599","-0,15"
"32,605","-0,15"
"32,606","-0,15"
"32,607","-0,14"
"32,609","-0,14"
"32,613","-0,13"
"32,616","-0,13"
"32,616","-0,13"
"32,619","-0,12"
"32,624","-0,12"
"32,627","-0,12"
"32,628","-0,11"
"32,629","-0,11"
"32,633","-0,11"
"32,647","-0,1"
"32,648","-0,1"
"32,649","-0,09"
"32,65","-0,1"
"32,65","-0,09"
"32,65","-0,09"
"32,652","-0,08"
"32,664","-0,08"
"32,666","-0,08"
"32,666","-0,07"
"32,667","-0,07"
"32,667","-0,06"
"32,668","-0,06"
"32,669","-0,06"
"32,67","-0,05"
"32,678","-0,05"
"32,679","-0,05"
"32,68","-0,04"
"32,68","-0,04"
"32,685","-0,04"
"32,686","-0,03"
"32,687","-0,03"
"32,692","-0,03"
"32,694","-0,02"
"32,696","-0,02"
"32,699","-0,01"
"32,699","-0,01"
"32,702",0
"32,706",0
"32,708",0
"32,709","0,01"
"32,713","0,01"
"32,716","0,01"
"32,718","0,02"
"32,719","0,03"
"32,723","0,03"
"32,726","0,03"
"32,729","0,04"
"32,73","0,04"
"32,732","0,04"
"32,739","0,05"
"32,74","0,05"
"32,741","0,06"
"32,742","0,06"
"32,747","0,06"
"32,75","0,06"
"32,75","0,07"
"32,752","0,07"
"32,756","0,08"
"32,758","0,08"
"32,759","0,09"
"32,762","0,09"
"32,767","0,1"
"32,769","0,1"
"32,77","0,1"
"32,781","0,11"
"32,783","0,11"
"32,784","0,12"
"32,785","0,12"
"32,785","0,12"
"32,786","0,13"
"32,791","0,13"
"32,792","0,13"
"32,793","0,14"
"32,804","0,14"
"32,806","0,14"
"32,808","0,15"
"32,808","0,15"
"32,809","0,16"
"32,81","0,16"
"32,81","0,16"
"32,811","0,17"
"32,814","0,17"
"32,819","0,17"
"32,824","0,18"
"32,826","0,18"
"32,826","0,18"
"32,829","0,19"
"32,831","0,19"
"32,832","0,2"
"32,833","0,2"
"32,837","0,2"
"32,839","0,21"
"32,84","0,21"
"32,844","0,21"
"32,847","0,21"
"32,852","0,22"
"32,856","0,22"
"32,858","0,22"
"32,858","0,23"
"32,86","0,23"
"32,862","0,23"
"32,863","0,23"
"32,866","0,24"
"32,87","0,24"
"32,872","0,24"
"32,874","0,24"
"32,875","0,25"
"32,879","0,25"
"32,881","0,25"
"32,887","0,26"
"32,888","0,27"
"32,889","0,26"
"32,891","0,27"
"32,894","0,27"
"32,898","0,27"
"32,901","0,27"
"32,902","0,28"
"32,905","0,28"
"32,906","0,28"
"32,91","0,28"
"32,913","0,28"
"32,913","0,29"
"32,917","0,29"
"32,926","0,3"
"32,927","0,3"
"32,927","0,3"
"32,927","0,3"
"32,928","0,3"
"32,931","0,31"
"32,933","0,31"
"32,94","0,31"
"32,941","0,31"
"32,941","0,32"
"32,943","0,32"
"32,946","0,32"
"32,948","0,32"
"32,951","0,33"
"32,954","0,33"
"32,957","0,33"
"32,957","0,34"
"32,961","0,34"
"32,964","0,34"
"32,967","0,34"
"32,972","0,34"
"32,973","0,34"
"32,974","0,34"
"32,976","0,35"
"32,98","0,35"
"32,982","0,35"
"32,983","0,36"
"32,987","0,36"
"32,988","0,36"
"32,993","0,37"
"32,995","0,37"
"32,995","0,37"
"32,999","0,37"
"33,006","0,37"
"33,008","0,37"
"33,008","0,38"
"33,009","0,38"
"33,013","0,39"
"33,017","0,39"
"33,019","0,38"
"33,021","0,39"
"33,022","0,39"
"33,026","0,39"
"33,028","0,39"
"33,029","0,4"
"33,032","0,4"
"33,039","0,4"
"33,041","0,4"
"33,042","0,4"
"33,042","0,4"
"33,044","0,4"
"33,05","0,41"
"33,052","0,41"
"33,053","0,41"
"33,054","0,41"
"33,064","0,41"
"33,065","0,42"
"33,066","0,41"
"33,066","0,41"
"33,068","0,42"
"33,081","0,42"
"33,082","0,42"
"33,083","0,42"
"33,084","0,42"
"33,086","0,42"
"33,087","0,42"
"33,09","0,42"
"33,091","0,42"
"33,092","0,42"
"33,094","0,42"
"33,095","0,42"
"33,097","0,43"
"33,101","0,43"
"33,106","0,43"
"33,107","0,43"
"33,108","0,42"
"33,109","0,43"
"33,114","0,43"
"33,117","0,43"
"33,117","0,43"
"33,119","0,42"
"33,124","0,43"
"33,126","0,43"
"33,126","0,43"
"33,13","0,43"
"33,134","0,43"
"33,138","0,42"
"33,14","0,42"
"33,14","0,43"
"33,143","0,43"
"33,147","0,43"
"33,147","0,42"
"33,15","0,42"
"33,154","0,43"
"33,156","0,42"
"33,157","0,42"
"33,16","0,42"
"33,164","0,42"
"33,165","0,42"
"33,165","0,42"
"33,17","0,42"
"33,173","0,42"
"33,176","0,42"
"33,176","0,42"
"33,18","0,42"
"33,184","0,42"
"33,197","0,42"
"33,198","0,42"
"33,199","0,42"
"33,2","0,42"
"33,2","0,42"
